Year.and.Quarter,Parameter,EPA.Region,Facility.Name,Oris.Code,Location.ID,Unit.Type,Primary.Fuel,Secondary.Fuel,Unit.Size,Unit.of.measurement,System.Identifier,Test.Number,RATA.Date,Op.Level.Code,Test.Reason.Code,CO2.O2.Reference.Method.Code,Reference.Method.Code,WAF,Default.WAF,Number.of.Load.Level,Relative.Accuracy,Overall.Bias.Adjustment.Factor,Bias.Adjustment.Factor,Average.Gross.Unit.Load,Confidence.Coefficient,Standard.Deviation.of.Difference,T.Value,Mean.Diff,Mean.CEM.Value,Mean.RATA.Reference,RATA.Frequency
20182,CO2,4,McMeekin,3287,MCM1,T,PNG,OIL,140,MW,0D1,RATA-Q22018-0D1-4,4/18/2018,H,QA,,3A,,,1,1.94,1,1,136,0.078,0.1,2.306,-0.044,6.367,6.322,4QTRS
20182,CO2,4,McMeekin,3287,MCM2,T,PNG,OIL,140,MW,0.00E+00,RATA-Q22018-0E1-1,4/17/2018,L,QA,,3A,,,1,1.44,1,1,40,0.06,0.08,2.306,-0.011,4.967,4.956,4QTRS
20182,CO2,4,McMeekin,3287,MCM2,T,PNG,OIL,140,MW,0F1,RATA-Q22018-0F1-4,4/17/2018,L,QA,,3A,,,1,5.14,1,1,40,0.122,0.16,2.306,-0.133,5.089,4.956,4QTRS
20182,CO2,4,Wateree,3297,CS001,DB,C,OIL,763,MW,1K1,RATA-Q22018-1K1-1,6/12/2018,L,QA,,3A,,,1,1.32,1,1,502,0.067,0.09,2.306,-0.067,10.133,10.067,4QTRS
20182,CO2,4,Wateree,3297,CS001,DB,C,OIL,763,MW,1L1,RATA-Q22018-1L1-5,6/12/2018,L,QA,,3A,,,1,1.11,1,1,502,0.068,0.09,2.306,-0.044,10.111,10.067,4QTRS
20182,CO2,4,Williams,3298,WIL1,T,C,OIL,668,MW,2W2,RATA-Q22018-2W2-2,5/23/2018,L,QA,,3A,,,1,0.88,1,1,389,0.041,0.05,2.306,0.056,10.9,10.956,4QTRS
20182,CO2,4,Williams,3298,WIL1,T,C,OIL,668,MW,2X2,RATA-Q22018-2X2-6,5/23/2018,L,QA,,3A,,,1,1.21,1,1,389,0.067,0.09,2.306,-0.067,11.044,10.978,4QTRS
20182,CO2,4,Cumberland,3399,1,CB,C,,1325,MW,300,300-Q2-2018-002,6/14/2018,H,QA,,3A,,,1,2.03,1,1,1199,0.034,0.04,2.306,-0.178,10.622,10.444,4QTRS
20182,CO2,4,Cumberland,3399,2,CB,C,,1325,MW,300,300-Q2-2018-001,6/7/2018,H,QA,,3A,,,1,2.5,1,1,1095,0.054,0.07,2.306,-0.2,10.356,10.156,4QTRS
20182,CO2,3,Chesterfield Power Station,3797,6,T,C,,781,MW,630,630-Q2-2018-001,6/21/2018,L,QA,,3A,,,1,5.91,1,1,415,0.056,0.07,2.306,-0.556,10.9,10.344,4QTRS
20182,CO2,3,Yorktown Power Station,3809,3,T,OIL,"DSL,PNG",900,MW,330,330-Q2-2018-001,5/22/2018,N,QA,,3A,,,1,1.74,1,1,331,0.03,0.04,2.262,-0.08,6.41,6.33,4QTRS
20182,CO2,3,John E Amos,3935,3,CB,C,,1500,MW,5LC,5LC4-20180419-1222,4/19/2018,H,QA,,3A,,,1,1.89,1,1,1433,0.1,0.11,2.306,-0.111,10.3,10.189,4QTRS
20182,CO2,3,John E Amos,3935,3,CB,C,,1500,MW,5RC,5RC4-20180419-1222,4/19/2018,H,QA,,3A,,,1,1.85,1,1,1433,0.1,0.07,2.306,-0.133,10.289,10.156,4QTRS
20182,CO2,3,Harrison Power Station,3944,1,DB,C,,713,MW,324,324-Q2-2018-001,5/23/2018,H,QA,,3A,,,1,4.2,1,1,613,0.041,0.05,2.306,-0.344,9.511,9.167,4QTRS
20182,CO2,3,Harrison Power Station,3944,1,DB,C,,713,MW,344,344-Q2-2018-001,5/23/2018,H,QA,,3A,,,1,3.34,1,1,609,0.038,0.05,2.306,-0.267,9.4,9.133,4QTRS
20182,CO2,3,Harrison Power Station,3944,2,DB,C,,710,MW,424,424-Q2-2018-001,4/18/2018,H,QA,,3A,,,1,0.74,1,1,701,0.051,0.07,2.306,-0.022,9.9,9.878,4QTRS
20182,CO2,3,Harrison Power Station,3944,2,DB,C,,710,MW,444,444-Q2-2018-001,4/18/2018,H,QA,,3A,,,1,1.9,1,1,701,0.054,0.07,2.306,-0.133,10.011,9.878,4QTRS
20182,CO2,3,Harrison Power Station,3944,3,DB,C,,711,MW,524,524-Q2-2018-001,6/6/2018,H,QA,,3A,,,1,2.41,1,1,696,0.06,0.08,2.306,-0.189,10.511,10.322,4QTRS
20182,CO2,3,Harrison Power Station,3944,3,DB,C,,711,MW,544,544-Q2-2018-001,6/6/2018,H,QA,,3A,,,1,1.66,1,1,696,0.06,0.08,2.306,-0.111,10.433,10.322,4QTRS
20182,CO2,5,Edgewater (4050),4050,4,C,C,TDF,390,MW,404,404-Q2-2018-001,5/23/2018,L,QA,,3A,,,1,1.28,1,1,155,0.034,0.04,2.306,-0.122,12.3,12.178,4QTRS
20182,CO2,5,Edgewater (4050),4050,5,DB,C,,460,MW,504,504-Q2-2018-001,6/19/2018,H,QA,,3A,,,1,0.51,1,1,410,0.034,0.04,2.306,0.022,10.956,10.978,4QTRS
20182,CO2,5,Pulliam,4072,7,DB,C,NNG,100,MW,715,715-Q2-2018-001,5/16/2018,M,QA,,3A,,,1,1.15,1,1,50,0.077,0.1,2.306,-0.033,9.578,9.544,4QTRS
20182,CO2,5,Pulliam,4072,8,DB,C,NNG,160,MW,815,815-Q2-2018-001,5/15/2018,H,QA,,3A,,,1,0.99,1,1,129,0.026,0.03,2.306,-0.089,11.611,11.522,4QTRS
20182,CO2,5,Weston,4078,4,DB,C,NNG,625,MW,415,415-Q2-2018-001,6/26/2018,H,QA,,3A,,,1,1.45,1,1,597,0.077,0.1,2.306,-0.1,12.3,12.2,4QTRS
20182,CO2,8,Naughton,4162,1,T,C,PNG,180,MW,113,113-Q2-2018-001,4/10/2018,H,QA,,3A,,,1,2.6,1,1,152,0.041,0.05,2.306,-0.256,11.633,11.378,4QTRS
20182,CO2,8,Naughton,4162,2,T,C,PNG,234,MW,213,213-Q2-2018-001,4/11/2018,H,QA,,3A,,,1,0.63,1,1,182,0.038,0.05,2.306,-0.033,11.5,11.467,4QTRS
20182,CO2,8,Naughton,4162,3,T,C,,42,MW,313,313-Q2-2018-001,4/12/2018,H,QA,,3A,,,1,1.74,1,1,301,0.075,0.1,2.306,0.122,11.211,11.333,4QTRS
20182,CO2,5,J P Madgett,4271,B1,DTF,C,,430,MW,X09,X09-Q2-2018-001,6/20/2018,L,QA,,3A,,,1,0.58,1,1,154,0.054,0.07,2.306,0,9.344,9.344,4QTRS
20182,CO2,9,Navajo Generating Station,4941,1,T,C,DSL,820,MW,CN1,CN1-Q2-2018-001,5/9/2018,H,QA,,3A,,,1,3.14,1,1,800,0.051,0.07,2.306,0.278,10.211,10.489,4QTRS
20182,CO2,9,Navajo Generating Station,4941,2,T,C,DSL,820,MW,CN2,CN2-Q2-2018-001,5/12/2018,H,QA,,3A,,,1,0.49,1,1,760,0.046,0.06,2.306,-0.011,11.589,11.578,4QTRS
20182,CO2,9,Navajo Generating Station,4941,3,T,C,DSL,820,MW,CN3,CN3-Q2-2018-001,5/14/2018,H,QA,,3A,,,1,2.76,1,1,805,0.068,0.09,2.306,0.244,11.067,11.311,4QTRS
20182,CO2,4,East Bend,6018,2,DB,C,,680,MW,C02,C02-Q2-2018-001,6/28/2018,H,QA,,3A,,,1,1.88,1,1,548,0.064,0.08,2.306,0.122,9.8,9.922,4QTRS
20182,CO2,5,W H Zimmer Generating Station,6019,1,DB,C,,1425,MW,CZ2,CZ2-Q2-2018-001,5/3/2018,H,QA,,3A,,,1,0.7,1,1,1333,0.06,0.08,2.306,0.011,10.111,10.122,4QTRS
20182,CO2,8,Craig,6021,C1,DB,C,PNG,479,MW,C12,C12-Q2-2018-001,6/28/2018,H,QA,,3A,,,1,1.49,1,1,443,0.038,0.05,2.306,0.133,11.367,11.5,4QTRS
20182,CO2,8,Craig,6021,C2,DB,C,PNG,473,MW,C22,C22-Q2-2018-001,6/26/2018,H,QA,,3A,,,1,3.41,1,1,455,0.038,0.05,2.306,0.333,10.556,10.889,4QTRS
20182,CO2,8,Craig,6021,C3,DB,C,PNG,485,MW,C32,C32-Q2-2018-001,6/25/2018,H,QA,,3A,,,1,0,1,1,445,0,0,2.306,0,10.622,10.622,4QTRS
20182,CO2,5,Killen Station,6031,2,DB,C,,680,MW,2PC,2PC-Q2-2018-001,5/9/2018,H,QA,,3A,,,1,0.85,1,1,602,0.041,0.05,2.306,-0.044,10,9.956,4QTRS
20182,CO2,5,Belle River,6034,1,DB,C,DSL,700,MW,103,RATA-Q22018-103-1,4/19/2018,H,QA,,3A,,,1,0.33,1,1,635,0.026,0.03,2.306,-0.011,11.011,11,4QTRS
20182,CO2,5,Belle River,6034,2,DB,C,DSL,700,MW,203,RATA-Q22018-203-1,4/17/2018,H,QA,,3A,,,1,0.35,1,1,635,0.026,0.03,2.306,-0.011,10.4,10.389,4QTRS
20182,CO2,4,H L Spurlock,6041,4,CFB,C,,310,MW,413,413-Q2-2018-001,5/9/2018,H,QA,,3A,,,1,1.17,1,1,300,0.087,0.11,2.306,-0.056,12.2,12.144,4QTRS
20182,CO2,4,Wansley (6052),6052,MS1FGD,T,C,,985,MW,W12,1-W12-20180604,6/4/2018,L,QA,,3A,,,1,2.41,1,1,476,0.03404,0.04,2.306,0.20889,9.85556,10.06444,4QTRS
20182,CO2,4,Wansley (6052),6052,MS2FGD,T,C,,975,MW,W22,1-W22-20180605,6/5/2018,L,QA,,3A,,,1,4.38,1,1,500,0.04075,0.05,2.306,0.40111,9.68889,10.09,4QTRS
20182,CO2,5,R M Schahfer Generating Station,6085,14,C,C,,475,MW,124,18-02-14ACO2,4/3/2018,H,QA,,3A,,,1,0.61,1,1,439,0.06657,0.09,2.306,0,10.96667,10.96667,4QTRS
20182,CO2,5,R M Schahfer Generating Station,6085,14,C,C,,475,MW,224,18-02-14BCO2,4/3/2018,H,QA,,3A,,,1,2.32,1,1,439,0.05435,0.07,2.306,-0.2,11.16667,10.96667,4QTRS
20182,CO2,8,Lewis & Clark,6089,B1,T,C,PNG,59,MW,313,313-Q2-2018-001,6/14/2018,M,QA,,3A,,,1,3.18,1,1,39,0.059,0.08,2.262,0.33,11.89,12.22,4QTRS
20182,CO2,7,Nebraska City Station,6096,2,DB,C,,748,MW,A40,B40-Q2-2018-001,5/1/2018,H,RECERT,,3A,,,1,2.41,1,1,700,0.249,0.32,2.306,-0.056,12.722,12.667,4QTRS
20182,CO2,8,Wyodak,6101,BW91,DB,C,,404,MW,113,113-Q2-2018-001,6/14/2018,H,QA,,3A,,,1,1.88,1,1,364,0.041,0.05,2.306,0.144,9.7,9.844,4QTRS
20182,CO2,5,Gibson,6113,2,DB,C,DSL,700,MW,G20,G20-Q2-2018-001,5/8/2018,H,QA,,3A,,,1,1.46,1,1,559,0.132,0.17,2.306,0.022,10.556,10.578,4QTRS
20182,CO2,5,Gibson,6113,4,DB,C,DSL,710,MW,G45,G45-Q2-2018-001,5/10/2018,H,QA,,3A,,,1,4.03,1,1,668,0.143,0.19,2.306,0.322,11.2,11.522,4QTRS
20182,CO2,6,Welsh Power Plant,6139,1,DB,C,,580,MW,130,1304-20180404-1017,4/4/2018,H,QA,,3A,,,1,1.49,1,1,552,0.1,0.08,2.306,0.111,11.367,11.478,4QTRS
20182,CO2,6,Welsh Power Plant,6139,3,DB,C,,580,MW,130,1304-20180405-1105,4/5/2018,H,QA,,3A,,,1,0.79,1,1,528,0,0,2.262,0.1,12.48,12.58,4QTRS
20182,CO2,1,New Haven Harbor,6156,NHB1,T,OIL,"DSL,PNG",482,MW,PN3,PN3-Q2-2018-001,6/29/2018,L,QA,,3A,,,1,6.96,1,1,121,0.114,0.15,2.306,0.422,7.278,7.7,4QTRS
20182,CO2,9,Coronado Generating Station,6177,U1B,DTF,C,DSL,456,MW,CO2,CO2-Q2-2018-002,6/12/2018,H,QA,,3A,,,1,2.5,1,1,427,0.067,0.09,2.306,-0.233,12.222,11.989,4QTRS
20182,CO2,9,Coronado Generating Station,6177,U2B,DTF,C,DSL,456,MW,CO2,CO2-Q2-2018-001,5/1/2018,H,QA,,3A,,,1,1.43,1,1,425,0.09,0.12,2.306,0.089,12.411,12.5,4QTRS
20182,CO2,6,Coleto Creek,6178,1,T,C,,695,MW,130,130-Q2-2018-001,5/16/2018,H,QA,,3A,,,1,2.88,1,1,655,0.115,0.15,2.306,-0.233,12.344,12.111,4QTRS
20182,CO2,6,Oak Grove,6180,2,DB,C,PNG,925,MW,C02,C02-Q2-2018-001,6/14/2018,H,QA,,3A,,,1,3.26,1,1,909,0.041,0.05,2.306,0.344,11.456,11.8,4QTRS
20182,CO2,6,J T Deely,6181,CS012,T,C,,1000,MW,31,2018-CO2,5/23/2018,H,QA,,3A,,,1,2.12,1,1,838,0.06406,0.08,2.306,-0.17778,11.61111,11.43333,4QTRS
20182,CO2,6,Brame Energy Center,6190,2,DB,C,,540,MW,423,RATA-Q22018-423-1,5/9/2018,L,QA,,3A,,,1,2.14,1,1,210,0.064,0.08,2.306,0.122,8.6,8.722,4QTRS
20182,CO2,6,Brame Energy Center,6190,2-Mar,CFB,PTC,C,345,MW,313,RATA-Q22018-313-1,6/19/2018,H,RECERT,,3A,,,1,2.43,1,1,311,0.087,0.11,2.306,-0.244,13.889,13.644,4QTRS
20182,CO2,6,Harrington Station,6193,061B,T,C,PNG,384,MW,103,18HAR1CO2,5/24/2018,H,QA,,3A,,,1,3.32,1,1,363,0.02434,0.03,2.306,0.46556,14.28889,14.75444,4QTRS
20182,CO2,6,Harrington Station,6193,062B,T,C,PNG,384,MW,103,18 HAR2 CO2,5/9/2018,H,QA,,3A,,,1,1.85,1,1,362,0.0339,0.04,2.306,-0.22222,14.04444,13.82222,4QTRS
20182,CO2,6,Tolk Station,6194,172B,T,C,,565,MW,103,18 Tol2 CO2,6/5/2018,H,QA,,3A,,,1,0.52,1,1,550,0.03843,0.05,2.306,0.03333,13.75556,13.78889,4QTRS
20182,CO2,8,Laramie River,6204,1,DB,C,,620,MW,312,87,4/4/2018,H,QA,,3A,,,1,4.66,1,1,525,0.034,0.04,2.306,-0.478,11.456,10.978,4QTRS
20182,CO2,8,Laramie River,6204,2,DB,C,,620,MW,322,87,4/3/2018,H,QA,,3A,,,1,0.72,1,1,528,0.041,0.05,2.306,-0.044,11.822,11.778,4QTRS
20182,CO2,8,Laramie River,6204,3,DB,C,,630,MW,332,87,4/5/2018,H,QA,,3A,,,1,1.03,1,1,590,0.026,0.03,2.306,-0.089,11.156,11.067,4QTRS
20182,CO2,5,Merom,6213,1SG1,DTF,C,,560,MW,331,331-Q2-2018-001,5/22/2018,H,QA,,3A,,,1,1.95,1,1,536,0.168,0.22,2.306,0.044,10.856,10.9,4QTRS
20182,CO2,5,Merom,6213,2SG1,DTF,C,,545,MW,332,332-Q2-2018-001,5/23/2018,H,QA,,3A,,,1,2.84,1,1,517,0.094,0.12,2.306,0.233,11.3,11.533,4QTRS
20182,CO2,4,Winyah,6249,1,DB,C,,322,MW,3,003-Q2-2018-004,6/20/2018,H,QA,,3A,,,1,3.88,1,1,297,0.149,0.19,2.306,0.267,10.433,10.7,4QTRS
20182,CO2,4,Winyah,6249,2,DTF,C,,330,MW,3,003-Q2-2018-003,6/6/2018,H,QA,,3A,,,1,4.79,1,1,277,0.133,0.17,2.306,0.367,10.078,10.444,4QTRS
20182,CO2,4,Winyah,6249,3,DTF,C,,324,MW,3,003-Q2-2018-002,5/17/2018,L,QA,,3A,,,1,3.45,1,1,137,0.159,0.21,2.306,0.044,5.856,5.9,4QTRS
20182,CO2,4,Winyah,6249,4,DTF,C,,330,MW,3,003-Q2-2018-001,5/13/2018,L,QA,,3A,,,1,3.17,1,1,153,0.046,0.06,2.306,0.189,7.233,7.422,4QTRS
20182,CO2,7,Ottumwa,6254,1,T,C,,808,MW,103,103-Q2-2018-001,6/12/2018,H,QA,,3A,,,1,0,1,1,720,0,0,2.306,0,10.933,10.933,4QTRS
20182,CO2,3,Mountaineer (1301),6264,1,DB,C,,1500,MW,5LC,5LC4-20180403-1232,4/3/2018,H,QA,,3A,,,1,2.32,1,1,1345,0.077,0.1,2.306,-0.167,10.678,10.511,4QTRS
20182,CO2,3,Mountaineer (1301),6264,1,DB,C,,1500,MW,5RC,5RC4-20180403-1232,4/3/2018,H,QA,,3A,,,1,2.59,1,1,1345,0.06,0.08,2.306,-0.211,10.7,10.489,4QTRS
20182,CO2,8,Intermountain,6481,1SGA,DB,C,,1000,MW,103,2018Q2-103-1,6/5/2018,L,QA,,3A,,,1,1.72,1,1,494,0.05435,0.07,2.306,0.13333,10.77778,10.91111,4QTRS
20182,CO2,8,Intermountain,6481,2SGA,DB,C,,1000,MW,203,2018Q2-203-1,6/6/2018,L,QA,,3A,,,1,2.17,1,1,499,0.114,0.15,2.306,-0.122,11.011,10.889,4QTRS
20182,CO2,6,J K Spruce,7097,**1,T,C,,650,MW,31,2018-CO2,5/9/2018,H,QA,,3A,,,1,1.89,1,1,591,0.05124,0.07,2.306,0.17778,11.95556,12.13333,4QTRS
20182,CO2,6,J K Spruce,7097,**2,T,C,,837,MW,30,13,5/14/2018,H,QA,,3A,,,1,1.69,1,1,822,0.0747,0.1,2.306,-0.12222,11.8,11.67778,4QTRS
20182,CO2,3,Clover Power Station,7213,1,T,C,,500,MW,130,130-Q2-2018-001,6/20/2018,H,RECERT,,3A,,,1,1.75,1,1,465,0,0,2.306,-0.2,11.6,11.4,4QTRS
20182,CO2,4,"KapStone Charleston Kraft, LLC",7737,B001,DB,C,"DSL,W",1100,KLBHR,115,115-20180608-C,6/8/2018,H,QA,,3A,,,1,2.11,1,1,852,0.06595,0.09,2.306,-0.16111,10.93889,10.77778,OS
20182,CO2,6,H W Pirkey Power Plant,7902,1,DB,C,,750,MW,130,1304-20180531-1049,5/31/2018,H,QA,,3A,,,1,3.98,1,1,696,0.1,0.09,2.228,0.345,9.9,10.245,4QTRS
20182,CO2,5,Columbia,8023,1,T,C,,614,MW,104,104-Q2-2018-001,5/31/2018,H,QA,,3A,,,1,1.26,1,1,577,0.026,0.03,2.306,-0.111,10.978,10.867,4QTRS
20182,CO2,5,Columbia,8023,2,T,C,,615,MW,204,204-Q2-2018-001,5/22/2018,H,QA,,3A,,,1,2.81,1,1,540,0.034,0.04,2.306,-0.278,11.389,11.111,4QTRS
20182,CO2,8,Huntington,8069,1,T,C,,520,MW,113,113-Q2-2018-001,5/10/2018,H,QA,,3A,,,1,0.53,1,1,485,0.034,0.04,2.306,-0.022,10.667,10.644,4QTRS
20182,CO2,8,Huntington,8069,2,T,C,,510,MW,223,223-Q2-2018-001,5/9/2018,H,QA,,3A,,,1,1.77,1,1,474,0.064,0.08,2.306,0.122,10.378,10.5,4QTRS
20182,CO2,9,Springerville Generating Station,8223,1,T,C,,450,MW,16,110,5/29/2018,H,QA,,3A,,,1,1.02,1,1,410,0.034,0.04,2.306,0.078,10.844,10.922,4QTRS
20182,CO2,9,Springerville Generating Station,8223,2,T,C,,451,MW,16,109,5/24/2018,H,QA,,3A,,,1,3.13,1,1,408,0.038,0.05,2.306,0.333,11.544,11.878,4QTRS
20182,CO2,9,Springerville Generating Station,8223,4,DB,C,DSL,470,MW,413,72,5/23/2018,H,QA,,3A,,,1,3.41,1,1,435,0.075,0.1,2.306,0.378,12.878,13.256,4QTRS
20182,CO2,9,Springerville Generating Station,8223,4,DB,C,DSL,470,MW,417,73,5/23/2018,H,QA,,3A,,,1,5.55,1,1,435,0.046,0.06,2.306,-0.311,6.744,6.433,4QTRS
20182,CO2,9,Springerville Generating Station,8223,TS3,DB,C,DSL,460,MW,313,116,5/31/2018,H,QA,,3A,,,1,2.62,1,1,438,0.128,0.17,2.306,0.244,13.989,14.233,4QTRS
20182,CO2,9,Springerville Generating Station,8223,TS3,DB,C,DSL,460,MW,318,117,5/31/2018,H,QA,,3A,,,1,9.25,1,1,438,0.038,0.05,2.262,-0.45,5.72,5.27,4QTRS
20182,CO2,9,North Valmy,8224,1,DB,C,,300,MW,V13,V13-Q2-2018-001,6/19/2018,L,QA,,3A,,,1,4.87,1,1,106,0.034,0.04,2.306,0.278,6.122,6.4,4QTRS
20182,CO2,9,North Valmy,8224,2,DB,C,,310,MW,V23,V23-Q2-2018-001,6/20/2018,L,QA,,3A,,,1,2.67,1,1,105,0.041,0.05,2.306,0.156,7.2,7.356,4QTRS
20182,CO2,2,Logan Generating Plant,10043,1001,DB,C,,1650,KLBHR,400,400-20180529,5/29/2018,L,QA,,3A,,,1,0.36,1,1,430,0.03,0.04,2.306,0.001,8.478,8.479,4QTRS
20182,CO2,3,Colver Power Project,10143,AAB01,CFB,CRF,,125,MW,3,RATA-Q22018-003-1,6/14/2018,H,INITIAL,,3A,,,1,0.71,1,1,118,0.054,0.07,2.306,0.033,12.389,12.422,4QTRS
20182,CO2,3,Grant Town Power Plant,10151,CS1,CFB,CRF,,850,KLBHR,180,180-Q2-2018-001,5/8/2018,H,QA,,3A,,,1,1.4,1,1,799,0.094,0.12,2.306,-0.067,11.589,11.522,4QTRS
20182,CO2,6,Air Liquide Bayport Complex,10298,CG801,CC,PNG,OGS,100,MW,C11,C11-18Q2-41718,4/17/2018,H,QA,,3A,,,1,0.94,1,1,76,0.00869,0.01,2.306,-0.02556,3.65889,3.63333,4QTRS
20182,CO2,6,Air Liquide Bayport Complex,10298,CG804,CC,PNG,OGS,100,MW,C40,C40-18Q2-041918R,4/19/2018,H,QA,,3A,,,1,3.03,1,1,81,0.07133,0.09,2.306,-0.03889,3.67778,3.63889,4QTRS
20182,CO2,3,Mt. Carmel Cogeneration,10343,SG-101,CFB,CRF,,44,MW,128,128-Q2-2018-001,6/5/2018,H,QA,,3A,,,1,1,1,1,38,0.038,0.05,2.306,-0.067,10.533,10.467,4QTRS
20182,CO2,3,City Point Energy Center,10377,CS001,S,C,,600,KLBHR,C10,C104-2018052213,5/22/2018,M,QA,,3A,,,1,5.99,1,1,266,0.046,0.06,2.306,-0.411,8.044,7.633,4QTRS
20182,CO2,3,City Point Energy Center,10377,CS002,S,C,,600,KLBHR,C20,C202-2018052213,5/22/2018,L,QA,,3A,,,1,3.95,1,1,90,0.026,0.03,2.306,-0.289,8.256,7.967,4QTRS
20182,CO2,4,CPI USA North Carolina Southport,10378,CS001,S,W,"TDF,C",550,KLBHR,C10,C10-2018-1,5/2/2018,H,QA,,3A,,,1,0.84,1,1,425,0.08968,0.12,2.306,0.01111,11.98889,12,4QTRS
20182,CO2,4,CPI USA North Carolina Southport,10378,CS002,S,W,"TDF,C",550,KLBHR,C20,C20-2018-1,5/1/2018,H,QA,,3A,,,1,0.94,1,1,422,0.07687,0.1,2.306,0.03333,11.67778,11.71111,4QTRS
20182,CO2,4,CPI USA North Carolina Roxboro,10379,CS001,S,W,"TDF,C",500,KLBHR,C10,C02-RATA-06022018,6/5/2018,H,QA,,3A,,,1,1.94,1,1,467,0.12421,0.16,2.306,-0.11111,12.25556,12.14444,4QTRS
20182,CO2,3,Ebensburg Power Company,10603,31,CFB,C,,60,MW,106,RATA-Q22018-106-1,6/12/2018,H,QA,,3A,,,1,1.5,1,1,57,0.038,0.05,2.306,0.167,13.511,13.678,4QTRS
20182,CO2,3,Cambria Cogen,10641,1,CFB,CRF,,450,KLBHR,103,RATA-Q22018-103-1,5/31/2018,H,INITIAL,,3A,,,1,1.7,1,1,400,0.164,0.21,2.306,0.056,12.844,12.9,4QTRS
20182,CO2,3,Cambria Cogen,10641,2,CFB,CRF,,450,KLBHR,203,RATA-Q22018-203-1,5/30/2018,H,QA,,3A,,,1,4,1,1,406,0.198,0.26,2.306,0.311,12.4,12.711,4QTRS
20182,CO2,3,Hopewell Power Station,10771,CS0,S,W,,578,KLBHR,30,030-Q2-2018-001,5/10/2018,H,QA,,3A,,,1,7.38,1,1,392,0.054,0.07,2.306,-0.733,11.411,10.678,4QTRS
20182,CO2,5,Grayling Generating Station,10822,1,S,W,"NNG,TDF,TDF",400,KLBHR,CO1,CO1-20180530,5/30/2018,L,QA,,3A,,,1,1.51,1,1,170,0.06009,0.08,2.306,-0.11111,11.43333,11.32222,4QTRS
20182,CO2,3,Luke Paper Company,50282,CSPR06,"C,OB,T","C,PNG","DSL,PNG",1240,KLBHR,TSC,TSC-Q2-2018-001,4/19/2018,H,QA,,3A,,,1,3.36,1,1,819,0.104,0.16,2.201,-0.217,9.758,9.542,4QTRS
20182,CO2,3,Pixelle Specialty Solutions,50397,36,CFB,C,"OIL,W,PRS",447,KLBHR,5CD,CO2-5CD-2018041114,4/11/2018,M,RECERT,,3A,,,1,6.62,1,1,349,0.277,0.36,2.306,0.444,10.456,10.9,4QTRS
20182,CO2,3,Kimberly-Clark Tissue Company,50410,35,CFB,C,"OIL,PNG",650,KLBHR,3,CO2-003-2018052217,5/22/2018,H,QA,,3A,,,1,2.14,1,1,431,0.132,0.17,2.306,0.122,11.733,11.856,4QTRS
20182,CO2,4,Eastman Chemical Company,50481,253-29,T,OGS,OGS(2018),500,KLBHR,9C2,9C2-Q2-2018-001,4/17/2018,H,RECERT,,3A,,,1,4.66,1,1,439,0.048,0.07,2.262,-0.27,7.1,6.83,OS
20182,CO2,3,"WPS Westwood Generation, LLC",50611,31,CFB,C,DSL,38,MW,115,115-Q2-2018-001,6/19/2018,H,QA,,3A,,,1,3.32,1,1,33,0.03628,0.05,2.306,-0.43556,14.67222,14.23667,4QTRS
20182,CO2,4,"WestRock CP, LLC Florence Mill",50806,16,S,C,"OOL,W",770,KLBHR,412,134,4/12/2018,M,QA,,3A,,,1,1.66,1,1,515,0.081,0.11,2.306,0.089,10.133,10.222,OS
20182,CO2,3,Wheelabrator - Frackville,50879,GEN1,CFB,C,DSL,410,KLBHR,5,005-Q2-2018-001,5/30/2018,H,QA,,3A,,,1,0.45,1,1,384,0.046,0.06,2.306,0.011,12.8,12.811,4QTRS
20182,CO2,3,WestRock Virginia Corp Covington Ops,50900,CS001,"DB,S,T",C,W,900,KLBHR,CO2,CO21-2018041816,4/18/2018,M,QA,,3A,,,1,4.04,1,1,639,0.034,0.04,2.306,0.222,6.111,6.333,4QTRS
20182,CO2,4,"Indiantown Cogeneration, LP",50976,1,DB,C,"DSL,NNG,OGS",2500,KLBHR,C10,CO22018RATA,5/2/2018,H,QA,,3A,,,1,3.92,1,1,2500,0.10691,0.14,2.306,0.31222,10.38444,10.69667,4QTRS
20182,CO2,4,International Paper-Eastover Mill,52151,1,T,NNG,"OIL,OOL(2018)",460,KLBHR,C21,2018-CO2,4/19/2018,L,QA,,3A,,,1,2.2,1,1,139,0.06779,0.09,2.306,0.04444,5.05556,5.1,OS
20182,CO2,9,DTE Stockton,54238,BIOMS1,S,W,,54,MW,101,RATA-Q22018-101-2,5/16/2018,H,QA,,3A,,,1,1.54,1,1,49,0.038,0.05,2.306,-0.133,11.3,11.167,4QTRS
20182,CO2,3,Birchwood Power Facility,54304,1,T,C,,280,MW,CO2,CO2-Q2-2018-001,5/24/2018,L,QA,,3A,,,1,1.33,1,1,132,0.141,0.18,2.306,0.011,11.4,11.411,4QTRS
20182,CO2,5,Ingredion Incorporated Argo Plant,54556,B10,CFB,C,,1150,KLBHR,102,102-Q2-2018-001,6/5/2018,L,QA,,3A,,,1,4.28,1,1,636,0.214,0.28,2.306,0.244,10.478,10.722,4QTRS
20182,CO2,3,St. Nicholas Cogeneration Project,54634,1,CFB,CRF,OIL,870,KLBHR,118,118-Q2-2018-001,4/24/2018,H,QA,,3A,,,1,6.67,1,1,720,0.046,0.06,2.306,-0.811,13.656,12.844,4QTRS
